mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.696320056915283,0.14692250476463103,0.04798460006713867,0.0028412246406509145,0.05,3,20,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9123373095463152,0.917210349341791,0.9176570835494973,0.9157349141458678,0.0024093817497800292,111
6.996298869450887,0.4498482320959298,0.06534369786580403,0.007576983846477022,0.05,3,20,200,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9198212302095469,0.9262268033391091,0.9287382684663388,0.9249287673383316,0.003754292291298811,70
8.996319770812988,0.4142417872292607,0.05550813674926758,0.003232575149626468,0.05,3,20,200,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9202648621916594,0.9232987876635674,0.9286136213854574,0.9240590904135614,0.0034505062645688454,80
10.7190101146698,0.41656582890186294,0.0816644827524821,0.015436270337575202,0.05,3,20,300,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9232133909224975,0.9304306418668782,0.935347683644223,0.9296639054778663,0.004983384290607232,51
13.089163939158121,0.2789151036692103,0.08033895492553711,0.013006228929366868,0.05,3,20,300,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9243014004025019,0.9278465171582045,0.9355774413445602,0.9292417863017556,0.004707961825033084,53
3.644538482030233,0.3204860844924025,0.04966266949971517,0.0004773971263135069,0.05,3,50,100,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9119199134646357,0.9161360152319841,0.9184198226594428,0.9154919171186875,0.0026923783376844052,118
4.6080044110616045,0.3829380641444585,0.05500181516011556,0.008512978375650865,0.05,3,50,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9116183864163142,0.9166601386593349,0.9171358388733687,0.9151381213163393,0.0024963937988291304,119
7.034018278121948,0.3816137245687245,0.06698942184448242,0.010845773397854343,0.05,3,50,200,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.91942211750324,0.9247033373700451,0.9293572697327175,0.9244942415353341,0.004058702851634004,74
8.670340776443481,0.2299667606529274,0.059006055196126304,0.004057222335202162,0.05,3,50,200,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9199197077395015,0.9229593560565466,0.9280671204474102,0.9236487280811527,0.0033616968730568694,85
11.394019842147827,0.7851351637829894,0.07833647727966309,0.0037772005648004136,0.05,3,50,300,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9220516533596892,0.9297800212652007,0.9351998602288752,0.9290105116179217,0.005395241408974477,54
13.084298690160116,0.6092456395921664,0.06932918230692546,0.0063446313646717345,0.05,3,50,300,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.924403445420334,0.9289817215299232,0.9351021036386252,0.9294957568629608,0.004382807027515641,52
4.414678732554118,0.18521578281688084,0.04832315444946289,0.0009278706493450734,0.05,4,10,100,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9211113973359487,0.9249779596139561,0.9283768810715312,0.9248220793404786,0.002968168624224688,72
5.858340342839559,0.13291097915541364,0.06632089614868164,0.020420581187946207,0.05,4,10,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9203379956931503,0.9251092134387863,0.9274618615588401,0.9243030235635924,0.0029636489675436825,76
8.929682811101278,0.24392421099269512,0.07601428031921387,0.005686371124167581,0.05,4,10,200,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9277633500970581,0.9337908438342587,0.9394789395460172,0.9336777111591114,0.004783538319820037,28
10.78868293762207,0.39804280073119824,0.07200050354003906,0.008035545590614123,0.05,4,10,200,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9289336347662396,0.9331678712636324,0.9387914492399647,0.9336309850899456,0.004037737184916653,29
13.11966586112976,0.23734073556767382,0.08218979835510254,0.0034904723663817024,0.05,4,10,300,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9318807513664593,0.9378668473797471,0.9434130480385987,0.937720215594935,0.004709181973817904,19
16.001001675923664,0.42686536929947394,0.08364637692769368,0.002875772381328457,0.05,4,10,300,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.933294294115295,0.9378322130182686,0.9444157216367721,0.9385140762567786,0.004565832573648962,14
4.227655251820882,0.14949817867361384,0.06400267283121745,0.021225096638631244,0.05,4,20,100,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9201935867567715,0.9246795541175276,0.9280208420616003,0.9242979943119666,0.0032068335697026037,77
5.346505800882976,0.06013341898737465,0.05332740147908529,0.004102910547940748,0.05,4,20,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9204675400967057,0.9248423207519433,0.927504500071609,0.924271453640086,0.0029010478987942603,79
8.972680966059366,0.6114383787178796,0.07266823450724284,0.0017434911768941564,0.05,4,20,200,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9280574448789677,0.9335749364949996,0.9387803067714713,0.9334708960484795,0.004378208164863074,31
10.926170905431112,0.19540371532984752,0.06501475969950359,0.004334891936059893,0.05,4,20,200,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9291014553418152,0.9322179532935568,0.9387029037570026,0.9333407707974583,0.0039993743075366715,35
13.642980972925821,0.28744177802197507,0.09051259358723958,0.011011408644089928,0.05,4,20,300,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.931487584473282,0.9389098916479608,0.9433182627732801,0.9379052462981742,0.004881818067663431,17
15.781840165456137,0.5388856079787109,0.07983843485514323,0.004852028323301478,0.05,4,20,300,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9332756391266017,0.9378239632025517,0.944971359398984,0.9386903205760458,0.0048138965157419914,13
4.638177474339803,0.21804297919621488,0.05250676472981771,0.0017778907636332452,0.05,4,50,100,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9200647855798573,0.9243194608098821,0.9274386109412504,0.9239409524436634,0.003022226172052011,81
5.604359229405721,0.13540030522114432,0.05866154034932455,0.011077674472150878,0.05,4,50,100,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9190250858315288,0.9238611872629385,0.9271504667060069,0.9233455799334914,0.0033371486609048355,86
8.99732764561971,0.5447983831467788,0.07633050282796223,0.003868253977439283,0.05,4,50,200,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9269275917390656,0.9347771055870875,0.9382802327854807,0.9333283100372113,0.004746568661759291,36
11.02267869313558,0.30165575122092897,0.07715630531311035,0.0026969162140611925,0.05,4,50,200,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9249795203899025,0.9318629139270713,0.9385431207588051,0.9317951850252596,0.005537523763375891,46
13.420013030370077,0.30150086684633104,0.10800011952718098,0.010427123447867066,0.05,4,50,300,0.8,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9307825596814707,0.9399547196601135,0.9418893526136665,0.9375422106517503,0.004844609519609994,21
16.787755012512207,0.20014918302002388,0.09565019607543945,0.010151417344163237,0.05,4,50,300,1.0,"{'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9302167412395504,0.9371449513431814,0.9441738557873386,0.9371785161233568,0.0056980175833864066,23
2.8060076236724854,0.049896576440122124,0.05133676528930664,0.0023492743873948408,0.1,2,10,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9091488672557084,0.9162150202239401,0.9164102413250683,0.9139247096015722,0.003377970831134294,122
3.105989933013916,0.08970011507264222,0.051691134770711265,0.006942182991854945,0.1,2,10,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9083694454771165,0.9157853609026815,0.9156941520165491,0.9132829861321158,0.0034745974434913394,124
5.449020147323608,0.08502577544564471,0.06431722640991211,0.011883204758076981,0.1,2,10,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9160725436768284,0.9231619596389287,0.9269262059567934,0.9220535697575168,0.004499769795504043,93
6.225795348485311,0.28872426251814076,0.05945817629496256,0.005523563069239396,0.1,2,10,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9141685456674866,0.9218046048241652,0.9275113341189517,0.921161494870201,0.005466119508682746,96
7.916150808334351,0.2685774772175875,0.08400901158650716,0.02544887221809746,0.1,2,10,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9191519546191759,0.9286081758200726,0.9337574305408227,0.9271725203266904,0.006048460506399423,62
9.264769633611044,0.26437567155526875,0.06983311971028645,0.0076500024784638835,0.1,2,10,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9205530854831039,0.9288215561887516,0.9353647687625799,0.9282464701448118,0.006060502364288961,57
3.0334064960479736,0.1239194478827963,0.0492860476175944,0.0069869469916083796,0.1,2,20,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9098940262861426,0.9160810164605377,0.917285296517429,0.9144201130880365,0.0032379694169406806,121
3.2281052271525064,0.18589263132116646,0.04834596316019694,0.0050525222215317455,0.1,2,20,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9086766210479109,0.9157135652091447,0.9167454810604778,0.9137118891058446,0.0035853085308884904,123
5.338960965474446,0.11236022765063024,0.06165909767150879,0.00578649300712635,0.1,2,20,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.917392514191541,0.9234165147635283,0.9271844140933507,0.92266448101614,0.00403274034122981,91
6.546021858851115,0.4370766555548149,0.05950482686360677,0.00511416020336786,0.1,2,20,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9152805613680008,0.9220554438155592,0.9279774607175988,0.9217711553003861,0.005187383942049505,95
8.813415288925171,0.2904907988051479,0.0691823164621989,0.00433529591988783,0.1,2,20,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9199955168569004,0.9288706091470686,0.9337875894888785,0.927551238497616,0.005707356133647062,60
9.445897022883097,0.2652315819906195,0.056986093521118164,0.000796884441917546,0.1,2,20,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9209641641383335,0.9291156509706615,0.9352036486681631,0.9284278212590528,0.00583355593115914,56
2.7148119608561196,0.19474921023413172,0.04703831672668457,0.0060340846707015415,0.1,2,50,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9086749859493004,0.9141380733751987,0.9154447835716633,0.9127526142987209,0.0029322531270206645,126
3.370591322580973,0.260625527037789,0.05333622296651205,0.0012135953359917054,0.1,2,50,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9068866340053242,0.9152656225125133,0.91649380983877,0.9128820221188692,0.004268928046642914,125
5.726305643717448,0.12547165701936694,0.05999294916788737,0.009623088239148942,0.1,2,50,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9160645911517679,0.9239435367747799,0.9276994189871228,0.9225691823045569,0.004848294706867164,92
6.25749937693278,0.10429911692255077,0.057341416676839195,0.011134941681201684,0.1,2,50,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9139059636951623,0.9229740719440417,0.9285870280273196,0.9218223545555079,0.00604859499875929,94
8.209693193435669,0.11448937496893717,0.05931210517883301,0.0037477483277704006,0.1,2,50,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9213664727191971,0.9290938744300752,0.933267310493353,0.9279092192142085,0.004930181938296253,58
9.406934897104898,0.3022501472253566,0.06348188718159993,0.006438524448947186,0.1,2,50,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9228466085750815,0.9282636159492276,0.9354829532117348,0.9288643925786814,0.00517622776823319,55
3.672895669937134,0.2074309563102849,0.05499434471130371,0.009894332144557412,0.1,3,10,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9199946993075951,0.9239956369623257,0.9311426646010015,0.9250443336236408,0.004611153583890415,69
4.778019905090332,0.3641713253649275,0.06266570091247559,0.007119316905960451,0.1,3,10,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9204739318458197,0.9228755200914228,0.930220811040968,0.9245234209927369,0.004146251041331774,73
7.180365085601807,0.0901524531310674,0.061362504959106445,0.009855369524444496,0.1,3,10,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 10, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9263882321655705,0.9333483266921078,0.9403396580955828,0.9333587389844203,0.005695650544174232,34
9.348153034845987,0.1703604868045705,0.06000955899556478,0.004904857004992474,0.1,3,10,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 10, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9275643883252176,0.9322458242926007,0.9398063052703579,0.9332055059627254,0.0050436015110836814,37
11.180301586786905,0.6540283972453377,0.08417773246765137,0.014624792848502653,0.1,3,10,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9300571704796918,0.9379044546477902,0.9441529079465708,0.9373715110246842,0.005766886818313145,22
12.292584578196207,0.5598136416053486,0.06966551144917806,0.00574581499809922,0.1,3,10,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9316189869434404,0.938687741204916,0.9442062432290934,0.9381709904591501,0.005151700605956278,15
3.587178389231364,0.13388014423246883,0.05032976468404134,0.003076954090781513,0.1,3,20,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9204443514255012,0.924938345633982,0.9306727495630668,0.92535181554085,0.004185948728627948,68
4.68099061648051,0.25226375389663,0.04986127217610677,0.005837972735102975,0.1,3,20,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9196714700413516,0.922745752719875,0.9291703733945189,0.9238625320519152,0.003957498223672559,83
7.267241398493449,0.43211078648658807,0.0586706797281901,0.004199483697379132,0.1,3,20,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9278692598934243,0.9340668782087882,0.9398788055986893,0.9339383145669672,0.004903719232664875,25
8.824117739995321,0.30368505357321557,0.08499868710835774,0.01511209614063567,0.1,3,20,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9279524269545709,0.9321223000248386,0.9401011349866975,0.9333919539887022,0.005040290507727375,33
10.47953987121582,0.8496549245176529,0.08881354331970215,0.025669045207049185,0.1,3,20,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9306315360279858,0.9387278011208751,0.943570973958714,0.9376434370358583,0.005337861468943537,20
13.741027434666952,0.3749990568754615,0.07466618220011394,0.008774950434404469,0.1,3,20,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9318823864650698,0.9374492283300753,0.9443527295482219,0.937894781447789,0.005100735393934756,18
3.9223105112711587,0.5736147686801941,0.048339287439982094,0.006179611701595497,0.1,3,50,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9193524028442986,0.9252343728051589,0.9299836993114252,0.924856824986961,0.004348411427119411,71
4.689440647761027,0.16031761550538995,0.06616147359212239,0.014741050441545483,0.1,3,50,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9205310116518614,0.9239476988439704,0.9283869092931754,0.9242885399296691,0.003216199768046743,78
7.702138423919678,0.07034532297867263,0.06430546442667644,0.006246842532141757,0.1,3,50,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9266799486222288,0.9342433202134011,0.938408296890033,0.9331105219085543,0.004854617202370294,38
8.957556565602621,0.29170346330722047,0.07318250338236491,0.01616370773480987,0.1,3,50,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9272032545002745,0.9334181899963776,0.939938306380445,0.9335199169590324,0.005199560742912575,30
10.920113484064737,0.18239639055435988,0.0786275068918864,0.014437020019209997,0.1,3,50,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9306685487147158,0.9388196639337232,0.9419239685491199,0.9371373937325197,0.004746482464911395,24
12.87428617477417,0.2232426537517007,0.0686782995859782,0.0028684191755757008,0.1,3,50,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9295646341845903,0.939267829598347,0.9451870775890193,0.9380065137906523,0.006439895064165882,16
4.791011810302734,0.09550403065530992,0.05248522758483887,0.0034846479193228097,0.1,4,10,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.928430173039513,0.9341968685483283,0.9384367473262533,0.9336879296380315,0.004100987389220896,27
5.8853302001953125,0.43422007217361597,0.05701112747192383,0.004080540693442682,0.1,4,10,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.928474097734006,0.934059817555697,0.9391490481954846,0.9338943211617292,0.004359601176794942,26
9.325021187464396,0.15521776315319227,0.06398169199625652,0.0035425820585128966,0.1,4,10,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.93335486708655,0.9420842126323853,0.9445562653060375,0.9399984483416576,0.004804903053148977,10
11.173824389775595,0.5773877998988192,0.06383315722147624,0.0023195373095643065,0.1,4,10,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9343394937407681,0.9415085092761375,0.9481052158043585,0.9413177396070881,0.0056214512232445665,8
13.426688432693481,0.7263001550127498,0.09330034255981445,0.007562136731229805,0.1,4,10,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.936396299147534,0.9436127325426097,0.9460991257767786,0.942036052488974,0.004115065908175617,4
16.5257883866628,0.6392858196862531,0.07834045092264812,0.005738810749971542,0.1,4,10,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.938041356995093,0.9439510493096689,0.9493499038182119,0.9437807700409913,0.004618264759602153,2
4.416344563166301,0.10217209600717554,0.05249381065368652,0.005207240523861128,0.1,4,20,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9273162992723959,0.9320430720648902,0.9381380548875026,0.9324991420749296,0.0044297177140171645,40
5.190546830495198,0.08097349540519219,0.05081462860107422,0.003955749314195072,0.1,4,20,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9287606116041759,0.9324058409884438,0.9390710509160298,0.9334125011695499,0.004268982176977246,32
8.785445292790731,0.5007671643936163,0.06827171643575032,0.008289473302664014,0.1,4,20,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9334291897506668,0.9387443007523089,0.9447592067988668,0.9389775657672809,0.004628400083796646,11
11.435677846272787,0.3700306424461995,0.06566484769185384,0.0028715668957858794,0.1,4,20,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.935990794692113,0.9420529227907922,0.9467235497111575,0.9415890890646876,0.004393886955669978,7
13.043019930521647,0.5565000660113152,0.08248051007588704,0.0045974655982191845,0.1,4,20,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9366773874632233,0.9429383286884144,0.9463377231687873,0.941984479773475,0.004001074214128593,5
16.229634364446003,0.3646705530993273,0.07450143496195476,0.006570895723881848,0.1,4,20,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 20, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9375356655884429,0.9457597656636129,0.9486070725853082,0.9439675012791214,0.004694193004162831,1
4.837644179662068,0.27013015066290347,0.05500388145446777,0.0043028607446409465,0.1,4,50,100,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.9253539579717226,0.9348604212935622,0.9378174489273814,0.9326772760642221,0.005317220076928673,39
5.402666807174683,0.33539717260764895,0.04966410001118978,0.0018949796072323653,0.1,4,50,100,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.9265520393172839,0.9325597632258296,0.9377757018120922,0.9322958347850685,0.004585840062316731,41
9.01530909538269,0.44571190077554973,0.06166593233744303,0.001858677167032614,0.1,4,50,200,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9325856275129423,0.9407746472906492,0.9434769315246284,0.93894573544274,0.004630609368057278,12
10.059680779774984,0.2825751185835076,0.04778409004211426,0.004505422634593713,0.1,4,50,200,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9337569526994215,0.9417802329361482,0.9478294768507045,0.941122220828758,0.005763894455846959,9
11.0337073802948,0.3098409530646839,0.05412006378173828,0.0030482541836358455,0.1,4,50,300,0.8,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.9351368272814121,0.9440570334286992,0.9460411849406121,0.9417450152169078,0.004742385134696073,6
11.172587076822916,0.3586648933956814,0.046209494272867836,0.0036719218958322984,0.1,4,50,300,1.0,"{'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.9354057266801863,0.9460673128477278,0.9490049329936513,0.9434926575071884,0.00584272999438747,3
